etf,year_value,year_name,percentile,return
2x,30,30yr,95,113.92147648248286
2x,30,30yr,96,131.55894246921403
2x,30,30yr,97,157.0955429077674
2x,30,30yr,98,199.82105570215433
2x,30,30yr,99,280.57615019219037
2x,30,30yr,100,2090.9646776547424
3x,1,1yr,0,-0.7695100287827807
3x,1,1yr,1,-0.5244088566098382
3x,1,1yr,2,-0.4773842556371727
3x,1,1yr,3,-0.4435284208825846
3x,1,1yr,4,-0.41571308514958283
3x,1,1yr,5,-0.39190264921304985
3x,1,1yr,6,-0.370770992179168
3x,1,1yr,7,-0.35191234280452643
3x,1,1yr,8,-0.3355359403166628
3x,1,1yr,9,-0.3202824515018393
3x,1,1yr,10,-0.30556394529923836
3x,1,1yr,11,-0.2916923655118224
3x,1,1yr,12,-0.2778946513381143
3x,1,1yr,13,-0.2662437051961172
3x,1,1yr,14,-0.2536915813827586
3x,1,1yr,15,-0.24157306359400843
3x,1,1yr,16,-0.23017988303104864
3x,1,1yr,17,-0.21913646343351145
3x,1,1yr,18,-0.2084217505321072
3x,1,1yr,19,-0.19778306185445016
3x,1,1yr,20,-0.18669979061052355
3x,1,1yr,21,-0.17633482961854718
3x,1,1yr,22,-0.16664899852732584
3x,1,1yr,23,-0.1565287795930419
3x,1,1yr,24,-0.14682488714763664
3x,1,1yr,25,-0.13662068345924405
3x,1,1yr,26,-0.1273148453063715
3x,1,1yr,27,-0.1174419920933144
3x,1,1yr,28,-0.10746976462768343
3x,1,1yr,29,-0.09833755654596743
3x,1,1yr,30,-0.08894626233821767
3x,1,1yr,31,-0.07892444963969669
3x,1,1yr,32,-0.0692967388343112
3x,1,1yr,33,-0.05974520811867445
3x,1,1yr,34,-0.05095284624099439
3x,1,1yr,35,-0.041885869901436945
3x,1,1yr,36,-0.03242592034242808
3x,1,1yr,37,-0.02290722406551171
3x,1,1yr,38,-0.013835497503666305
3x,1,1yr,39,-0.004433356649248266
3x,1,1yr,40,0.004856293845030946
3x,1,1yr,41,0.013585177235182488
3x,1,1yr,42,0.022943475934049662
3x,1,1yr,43,0.03284574270616947
3x,1,1yr,44,0.043029728085996144
3x,1,1yr,45,0.052618163642866866
3x,1,1yr,46,0.06196314194476149
3x,1,1yr,47,0.07107811572799982
3x,1,1yr,48,0.08107994026853582
3x,1,1yr,49,0.09088654698152743
3x,1,1yr,50,0.10023374961476583
3x,1,1yr,51,0.11027322510469628
3x,1,1yr,52,0.12016718235101087
3x,1,1yr,53,0.13025999980173308
3x,1,1yr,54,0.14055302151894233
3x,1,1yr,55,0.15099381973338155
3x,1,1yr,56,0.16133933623115215
3x,1,1yr,57,0.17196281933501267
3x,1,1yr,58,0.1829589551385673
3x,1,1yr,59,0.19400421434881832
3x,1,1yr,60,0.2041547285463301
3x,1,1yr,61,0.21558758527671573
3x,1,1yr,62,0.2269567691258818
3x,1,1yr,63,0.23914528159149273
3x,1,1yr,64,0.25094923615037157
3x,1,1yr,65,0.26303607595774303
3x,1,1yr,66,0.27529228778799797
3x,1,1yr,67,0.28821243086789683
3x,1,1yr,68,0.3005437955839274
3x,1,1yr,69,0.3140186487251573
3x,1,1yr,70,0.327701426393076
3x,1,1yr,71,0.3412564621796321
3x,1,1yr,72,0.3552706456437904
3x,1,1yr,73,0.37055057268480107
3x,1,1yr,74,0.3868501328900802
3x,1,1yr,75,0.40192522615815296
3x,1,1yr,76,0.4186507264339163
3x,1,1yr,77,0.43581900988681443
3x,1,1yr,78,0.4538697211887279
3x,1,1yr,79,0.4712458170694185
3x,1,1yr,80,0.49029498116974746
3x,1,1yr,81,0.5099184135643697
3x,1,1yr,82,0.5310460627117723
3x,1,1yr,83,0.5525029566529622
3x,1,1yr,84,0.5749809926047527
3x,1,1yr,85,0.5991828467050409
3x,1,1yr,86,0.6252324170663519
3x,1,1yr,87,0.6534433222121898
3x,1,1yr,88,0.6832526545303577
3x,1,1yr,89,0.7161509140247235
3x,1,1yr,90,0.7506867680666203
3x,1,1yr,91,0.7871264829547509
3x,1,1yr,92,0.8264516070386878
3x,1,1yr,93,0.8741024537949085
3x,1,1yr,94,0.9303724410379515
3x,1,1yr,95,0.9959796522289539
3x,1,1yr,96,1.0741455151960282
3x,1,1yr,97,1.1710156191492604
3x,1,1yr,98,1.3134701111120521
3x,1,1yr,99,1.5626770427610572
3x,1,1yr,100,4.074322829024992
3x,3,3yr,0,-0.923776682488609
3x,3,3yr,1,-0.6859824598834612
3x,3,3yr,2,-0.6282706649888499
3x,3,3yr,3,-0.5861986626830433
3x,3,3yr,4,-0.5519368163862419
3x,3,3yr,5,-0.5232198690044951
3x,3,3yr,6,-0.4956269020098576
3x,3,3yr,7,-0.4688039820893207
3x,3,3yr,8,-0.4456401011790322
3x,3,3yr,9,-0.4232747425497281
3x,3,3yr,10,-0.4012133897496266
3x,3,3yr,11,-0.38075866465237196
3x,3,3yr,12,-0.3597500215068301
3x,3,3yr,13,-0.3403222481113225
3x,3,3yr,14,-0.3213509273334123
3x,3,3yr,15,-0.30214392904829135
3x,3,3yr,16,-0.2837597306520112
3x,3,3yr,17,-0.2654249641533949
3x,3,3yr,18,-0.24592053076051745
3x,3,3yr,19,-0.22891131736435422
3x,3,3yr,20,-0.21109554347416548
3x,3,3yr,21,-0.19358083052123143
3x,3,3yr,22,-0.17562067927492886
3x,3,3yr,23,-0.15900535451230535
3x,3,3yr,24,-0.14263991148925437
3x,3,3yr,25,-0.12511911885672078
3x,3,3yr,26,-0.10704045150930863
3x,3,3yr,27,-0.08939948271486486
3x,3,3yr,28,-0.0722130961422851
3x,3,3yr,29,-0.05430357493281901
3x,3,3yr,30,-0.03660245464328893
3x,3,3yr,31,-0.01970674915890691
3x,3,3yr,32,-0.002561243433943261
3x,3,3yr,33,0.01496635742801744
3x,3,3yr,34,0.03246307520959091
3x,3,3yr,35,0.050156493605555186
3x,3,3yr,36,0.06752264526773644
3x,3,3yr,37,0.08522949246004097
3x,3,3yr,38,0.10286653922150801
3x,3,3yr,39,0.12080626171089559
3x,3,3yr,40,0.1395826581850561
3x,3,3yr,41,0.15706878711654682
3x,3,3yr,42,0.1753625807538346
3x,3,3yr,43,0.19478010968787118
3x,3,3yr,44,0.21310239421222055
3x,3,3yr,45,0.23210792130681757
3x,3,3yr,46,0.2524343472261934
3x,3,3yr,47,0.2719466254653604
3x,3,3yr,48,0.29134582939470133
3x,3,3yr,49,0.31063036165534763
3x,3,3yr,50,0.331504075273799
3x,3,3yr,51,0.35364622787849553
3x,3,3yr,52,0.3742914312213055
3x,3,3yr,53,0.39615752097743795
3x,3,3yr,54,0.4194572898141622
3x,3,3yr,55,0.44159186781736004
3x,3,3yr,56,0.46501931187082524
3x,3,3yr,57,0.4892543437362138
3x,3,3yr,58,0.5138799534462832
3x,3,3yr,59,0.5384336731811707
3x,3,3yr,60,0.5640134533639529
3x,3,3yr,61,0.5882324155651466
3x,3,3yr,62,0.6142227176508062
3x,3,3yr,63,0.6394630138293149
3x,3,3yr,64,0.6670313779879813
3x,3,3yr,65,0.697588276791985
3x,3,3yr,66,0.7276002929460339
3x,3,3yr,67,0.7564953090504853
3x,3,3yr,68,0.7878141828337744
3x,3,3yr,69,0.818926220663895
3x,3,3yr,70,0.8523181557126407
3x,3,3yr,71,0.8874133019234414
3x,3,3yr,72,0.9221035966549456
3x,3,3yr,73,0.9587168210733559
3x,3,3yr,74,0.9980102080404212
3x,3,3yr,75,1.036237257118644
3x,3,3yr,76,1.0762692247262327
3x,3,3yr,77,1.1169431079552368
3x,3,3yr,78,1.1603022874891074
3x,3,3yr,79,1.2048416145568446
3x,3,3yr,80,1.2568164138821678
3x,3,3yr,81,1.3068952236268085
3x,3,3yr,82,1.3618184638981545
3x,3,3yr,83,1.42364376540108
3x,3,3yr,84,1.479604431837235
3x,3,3yr,85,1.541779509743678
3x,3,3yr,86,1.6127241376628643
3x,3,3yr,87,1.6903391730282413
3x,3,3yr,88,1.7752103681641533
3x,3,3yr,89,1.8625983878872918
3x,3,3yr,90,1.9633829374768945
3x,3,3yr,91,2.0764272470690126
3x,3,3yr,92,2.2057844912338904
3x,3,3yr,93,2.339275869925931
3x,3,3yr,94,2.509603888496899
3x,3,3yr,95,2.7054852673760426
3x,3,3yr,96,2.9528555545654007
3x,3,3yr,97,3.299761882409399
3x,3,3yr,98,3.819262969169497
3x,3,3yr,99,4.7046017986719795
3x,3,3yr,100,29.42827670568342
3x,5,5yr,0,-0.9627699281233153
3x,5,5yr,1,-0.7494525563940471
3x,5,5yr,2,-0.6901492888083762
3x,5,5yr,3,-0.6435556780737357
3x,5,5yr,4,-0.6054460430163586
3x,5,5yr,5,-0.5691919346448824
3x,5,5yr,6,-0.5379287455894048
3x,5,5yr,7,-0.5065079569150066
3x,5,5yr,8,-0.4785815009662543
3x,5,5yr,9,-0.4505432909605174
3x,5,5yr,10,-0.4250661050215242
3x,5,5yr,11,-0.3989887087460644
3x,5,5yr,12,-0.37457438788214814
3x,5,5yr,13,-0.35010593202355733
3x,5,5yr,14,-0.32328941085111496
3x,5,5yr,15,-0.2979818895725045
3x,5,5yr,16,-0.2736640991067234
3x,5,5yr,17,-0.24949605118508433
3x,5,5yr,18,-0.22536291550679588
3x,5,5yr,19,-0.20188790376903787
3x,5,5yr,20,-0.17856168048385834
3x,5,5yr,21,-0.15438928208918756
3x,5,5yr,22,-0.12993485342348743
3x,5,5yr,23,-0.10602837576171964
3x,5,5yr,24,-0.08238888341075012
3x,5,5yr,25,-0.05970525822098116
3x,5,5yr,26,-0.03705378126776049
3x,5,5yr,27,-0.01316383118976816
3x,5,5yr,28,0.011126213775546123
3x,5,5yr,29,0.035504186357141476
3x,5,5yr,30,0.06120827315899868
3x,5,5yr,31,0.08648171627837709
3x,5,5yr,32,0.11184431936140049
3x,5,5yr,33,0.13597145702189306
3x,5,5yr,34,0.16176938012392483
3x,5,5yr,35,0.1867291187854061
3x,5,5yr,36,0.21118166996085885
3x,5,5yr,37,0.23651135396428757
3x,5,5yr,38,0.263382001707295
3x,5,5yr,39,0.2902587012267064
3x,5,5yr,40,0.31856740036872666
3x,5,5yr,41,0.34736580448657484
3x,5,5yr,42,0.3747299355330378
3x,5,5yr,43,0.4035921363699362
3x,5,5yr,44,0.4327692579111453
3x,5,5yr,45,0.4602514735714833
3x,5,5yr,46,0.4899176363649669
3x,5,5yr,47,0.521096791556187
3x,5,5yr,48,0.5532238063475345
3x,5,5yr,49,0.5854236970279065
3x,5,5yr,50,0.6179153381832405
3x,5,5yr,51,0.6493941052775394
3x,5,5yr,52,0.6829758582754801
3x,5,5yr,53,0.715692754962113
3x,5,5yr,54,0.7505248218505445
3x,5,5yr,55,0.7882965681542342
3x,5,5yr,56,0.8259227355834657
3x,5,5yr,57,0.8634572138191614
3x,5,5yr,58,0.9007641312951493
3x,5,5yr,59,0.9412869981506273
3x,5,5yr,60,0.9819489584640906
3x,5,5yr,61,1.024607270839042
3x,5,5yr,62,1.0688039172729273
3x,5,5yr,63,1.1114594270414084
3x,5,5yr,64,1.155530450807107
3x,5,5yr,65,1.200479908824149
3x,5,5yr,66,1.2478979308446836
3x,5,5yr,67,1.298879564795747
3x,5,5yr,68,1.35128836758257
3x,5,5yr,69,1.4042500622477991
3x,5,5yr,70,1.46034189711404
3x,5,5yr,71,1.5198377506845198
3x,5,5yr,72,1.5801273210209965
3x,5,5yr,73,1.646022695437079
3x,5,5yr,74,1.7103054742757386
3x,5,5yr,75,1.7791213867520588
3x,5,5yr,76,1.8495937574796057
3x,5,5yr,77,1.924894649814557
3x,5,5yr,78,2.0023728906105975
3x,5,5yr,79,2.0872235196763396
3x,5,5yr,80,2.1777516592248154
3x,5,5yr,81,2.2684619186757193
3x,5,5yr,82,2.3681275852154435
3x,5,5yr,83,2.4739466589647643
3x,5,5yr,84,2.5896544686269376
3x,5,5yr,85,2.7128765557943755
3x,5,5yr,86,2.8521937392583516
3x,5,5yr,87,3.0064953692961955
3x,5,5yr,88,3.1590131424245333
3x,5,5yr,89,3.3300644777071584
3x,5,5yr,90,3.5210464929049943
3x,5,5yr,91,3.74137325346389
3x,5,5yr,92,3.9953791427275185
3x,5,5yr,93,4.296034720923297
3x,5,5yr,94,4.639033354827437
3x,5,5yr,95,5.082494261136947
3x,5,5yr,96,5.617116522276044
3x,5,5yr,97,6.365267783750107
3x,5,5yr,98,7.437280869961388
3x,5,5yr,99,9.463257483536056
3x,5,5yr,100,48.07732364324045
3x,10,10yr,0,-0.987621643991836
3x,10,10yr,1,-0.8118724866762076
3x,10,10yr,2,-0.7437538171725264
3x,10,10yr,3,-0.6902789012645956
3x,10,10yr,4,-0.6416413975035662
3x,10,10yr,5,-0.5943638862596113
3x,10,10yr,6,-0.5531146553524617
3x,10,10yr,7,-0.5111335249982586
3x,10,10yr,8,-0.47148094299200705
3x,10,10yr,9,-0.43112021407415535
3x,10,10yr,10,-0.38993937895303565
3x,10,10yr,11,-0.35045429191031197
3x,10,10yr,12,-0.3118733193990665
3x,10,10yr,13,-0.27480329470223686
3x,10,10yr,14,-0.23555983032901184
3x,10,10yr,15,-0.19827971329521277
3x,10,10yr,16,-0.1568735846619479
3x,10,10yr,17,-0.1172835382169104
3x,10,10yr,18,-0.07826387029843762
3x,10,10yr,19,-0.037435409550827026
3x,10,10yr,20,0.0038364874601848342
3x,10,10yr,21,0.046489761577356736
3x,10,10yr,22,0.08613305844523578
3x,10,10yr,23,0.12713786413498962
3x,10,10yr,24,0.16971416298746078
3x,10,10yr,25,0.213378303258156
3x,10,10yr,26,0.25780717126069663
3x,10,10yr,27,0.2998881439828833
3x,10,10yr,28,0.3430964881610048
3x,10,10yr,29,0.39009916011202095
3x,10,10yr,30,0.4380430142734222
3x,10,10yr,31,0.48338353753262386
3x,10,10yr,32,0.5326837532914286
3x,10,10yr,33,0.5832388249806246
3x,10,10yr,34,0.6359353874530995
3x,10,10yr,35,0.6890806430775083
3x,10,10yr,36,0.7413962275745629
3x,10,10yr,37,0.7965303589126145
3x,10,10yr,38,0.8513896283523381
3x,10,10yr,39,0.9075661057582383
3x,10,10yr,40,0.9630963863451316
3x,10,10yr,41,1.0210482613790322
3x,10,10yr,42,1.0803923483905837
3x,10,10yr,43,1.1404453885237675
3x,10,10yr,44,1.2013938762041425
3x,10,10yr,45,1.2671500109851834
3x,10,10yr,46,1.3333815443393133
3x,10,10yr,47,1.400922911701298
3x,10,10yr,48,1.469580433413673
3x,10,10yr,49,1.5399955171701198
3x,10,10yr,50,1.6179563393897758
3x,10,10yr,51,1.6943321189810066
3x,10,10yr,52,1.7688304646662592
3x,10,10yr,53,1.848629111587515
3x,10,10yr,54,1.9332901121222505
3x,10,10yr,55,2.017445074570454
3x,10,10yr,56,2.1027791425055917
3x,10,10yr,57,2.189530124717663
3x,10,10yr,58,2.281483094377847
3x,10,10yr,59,2.3807736896086245
3x,10,10yr,60,2.4768913486254815
3x,10,10yr,61,2.5805579415387383
3x,10,10yr,62,2.695990208237351
3x,10,10yr,63,2.807432715061524
3x,10,10yr,64,2.9253314648078264
3x,10,10yr,65,3.0446347149896873
3x,10,10yr,66,3.1775871650205216
3x,10,10yr,67,3.310830777666789
3x,10,10yr,68,3.4450955461205277
3x,10,10yr,69,3.5830567054039753
3x,10,10yr,70,3.7452888648341247
3x,10,10yr,71,3.899016523621194
3x,10,10yr,72,4.0608830031980965
3x,10,10yr,73,4.242324655920014
3x,10,10yr,74,4.424745101898941
3x,10,10yr,75,4.6204291399784445
3x,10,10yr,76,4.824146599095186
3x,10,10yr,77,5.036275319466104
3x,10,10yr,78,5.272343198305755
3x,10,10yr,79,5.520035046400049
3x,10,10yr,80,5.790576694750045
3x,10,10yr,81,6.061136435702976
3x,10,10yr,82,6.368648062091204
3x,10,10yr,83,6.68836102687349
3x,10,10yr,84,7.03157446794687
3x,10,10yr,85,7.426044552758508
3x,10,10yr,86,7.883646301208843
3x,10,10yr,87,8.364554477157643
3x,10,10yr,88,8.873046261681576
3x,10,10yr,89,9.46566799887203
3x,10,10yr,90,10.122984054555562
3x,10,10yr,91,10.87516882723343
3x,10,10yr,92,11.772437343024059
3x,10,10yr,93,12.83587128332541
3x,10,10yr,94,14.161917918064502
3x,10,10yr,95,15.789121746480674
3x,10,10yr,96,17.903467555275476
3x,10,10yr,97,20.85263283591557
3x,10,10yr,98,25.6626259150149
3x,10,10yr,99,36.2716357687314
3x,10,10yr,100,252.69019377897067
3x,15,15yr,0,-0.9945962094695531
3x,15,15yr,1,-0.8363211834231008
3x,15,15yr,2,-0.7583022024738996
3x,15,15yr,3,-0.6919974738014416
3x,15,15yr,4,-0.6282713511459693
3x,15,15yr,5,-0.573837635009641
3x,15,15yr,6,-0.5184509331364353
3x,15,15yr,7,-0.4664587856855673
3x,15,15yr,8,-0.4163414720879154
3x,15,15yr,9,-0.3595297068766331
3x,15,15yr,10,-0.3041225934732039
3x,15,15yr,11,-0.24692945142997513
3x,15,15yr,12,-0.19057161522875077
3x,15,15yr,13,-0.13486529496447908
3x,15,15yr,14,-0.07735799934546417
3x,15,15yr,15,-0.01779336727922598
3x,15,15yr,16,0.0448500948971009
3x,15,15yr,17,0.10633616408260904
3x,15,15yr,18,0.16700814183761103
3x,15,15yr,19,0.229541862732757
3x,15,15yr,20,0.29360338449416123
3x,15,15yr,21,0.35924322072823234
3x,15,15yr,22,0.4307202473621021
3x,15,15yr,23,0.4982706721431758
3x,15,15yr,24,0.5723463272364795
3x,15,15yr,25,0.6431385079296927
3x,15,15yr,26,0.719235400307785
3x,15,15yr,27,0.7959202401442551
3x,15,15yr,28,0.8765790991038056
3x,15,15yr,29,0.9597858964930841
3x,15,15yr,30,1.0463973619310747
3x,15,15yr,31,1.1310905757356626
3x,15,15yr,32,1.2173765492004511
3x,15,15yr,33,1.3027359280756654
3x,15,15yr,34,1.3885212874185537
3x,15,15yr,35,1.4855428632499614
3x,15,15yr,36,1.5834829021344197
3x,15,15yr,37,1.6878612163023785
3x,15,15yr,38,1.7905829689603223
3x,15,15yr,39,1.8999025970981571
3x,15,15yr,40,2.007176673934409
3x,15,15yr,41,2.113004698251901
3x,15,15yr,42,2.2208439389148933
3x,15,15yr,43,2.3382130637355667
3x,15,15yr,44,2.4552464863043952
3x,15,15yr,45,2.5758782048471014
3x,15,15yr,46,2.7109667901040115
3x,15,15yr,47,2.8399985491633446
3x,15,15yr,48,2.9784967674632994
3x,15,15yr,49,3.1146838391920744
3x,15,15yr,50,3.2546678300620764
3x,15,15yr,51,3.4088200196271137
3x,15,15yr,52,3.5684119524828786
3x,15,15yr,53,3.726139601644479
3x,15,15yr,54,3.896825653335866
3x,15,15yr,55,4.061366908803552
3x,15,15yr,56,4.2449685315466
3x,15,15yr,57,4.432284124641027
3x,15,15yr,58,4.621784301572208
3x,15,15yr,59,4.82568449320011
3x,15,15yr,60,5.040898534976482
3x,15,15yr,61,5.246029760670518
3x,15,15yr,62,5.486220734801451
3x,15,15yr,63,5.7347874335994735
3x,15,15yr,64,5.983514876745657
3x,15,15yr,65,6.23589161479489
3x,15,15yr,66,6.501534805859433
3x,15,15yr,67,6.7821500344998045
3x,15,15yr,68,7.079820846485784
3x,15,15yr,69,7.390889032055428
3x,15,15yr,70,7.719195510309486
3x,15,15yr,71,8.088116083806652
3x,15,15yr,72,8.458790516160786
3x,15,15yr,73,8.87661078797627
3x,15,15yr,74,9.303788532632604
3x,15,15yr,75,9.790208000609658
3x,15,15yr,76,10.293735999948623
3x,15,15yr,77,10.805553978967051
3x,15,15yr,78,11.367527389966718
3x,15,15yr,79,11.962384867042394
3x,15,15yr,80,12.581084015221036
3x,15,15yr,81,13.248197712976923
3x,15,15yr,82,13.999131725904379
3x,15,15yr,83,14.86392971777676
3x,15,15yr,84,15.753148691356351
3x,15,15yr,85,16.77721235385657
3x,15,15yr,86,17.992318750436162
3x,15,15yr,87,19.194560790490574
3x,15,15yr,88,20.58929255164974
3x,15,15yr,89,22.18118133822714
3x,15,15yr,90,23.95258638276969
3x,15,15yr,91,26.139513433934315
3x,15,15yr,92,28.690709875510176
3x,15,15yr,93,32.00389791769734
3x,15,15yr,94,35.767528020401166
3x,15,15yr,95,40.49036695316144
3x,15,15yr,96,46.52303627853533
3x,15,15yr,97,56.62160532515667
3x,15,15yr,98,71.59789035995024
3x,15,15yr,99,106.01045315959814
3x,15,15yr,100,1815.7849428083348
3x,20,20yr,0,-0.9918142367937818
3x,20,20yr,1,-0.8435024362040314
3x,20,20yr,2,-0.7544948404500231
3x,20,20yr,3,-0.6815264887420879
3x,20,20yr,4,-0.6081300569443585
3x,20,20yr,5,-0.5291662267541504
3x,20,20yr,6,-0.45922089766881713
3x,20,20yr,7,-0.3871963516750391
3x,20,20yr,8,-0.3113802848591992
3x,20,20yr,9,-0.23215745129358112
3x,20,20yr,10,-0.15033693128089887
3x,20,20yr,11,-0.07090207747423505
3x,20,20yr,12,0.008531695648599014
3x,20,20yr,13,0.09387783021453866
3x,20,20yr,14,0.18111048047903555
3x,20,20yr,15,0.27033997465351356
3x,20,20yr,16,0.3639074749565776
3x,20,20yr,17,0.4547913465006481
3x,20,20yr,18,0.5457812287152275
3x,20,20yr,19,0.6408453031051138
3x,20,20yr,20,0.7458263631785074
3x,20,20yr,21,0.8501832951921044
3x,20,20yr,22,0.9646642331265458
3x,20,20yr,23,1.0731557933229041
3x,20,20yr,24,1.1840952545685766
3x,20,20yr,25,1.3009227799702523
3x,20,20yr,26,1.4247491966703794
3x,20,20yr,27,1.5466580943631572
3x,20,20yr,28,1.6725544323981212
3x,20,20yr,29,1.8065835413709488
3x,20,20yr,30,1.9435782784672502
3x,20,20yr,31,2.089728826277817
3x,20,20yr,32,2.2352187883843224
3x,20,20yr,33,2.377018034014506
3x,20,20yr,34,2.528370574777028
3x,20,20yr,35,2.686810169328363
3x,20,20yr,36,2.8509460769677815
3x,20,20yr,37,3.025543229637946
3x,20,20yr,38,3.1983034074939685
3x,20,20yr,39,3.386687753667
3x,20,20yr,40,3.5715787967636876
3x,20,20yr,41,3.7715054193799835
3x,20,20yr,42,3.987152887563611
3x,20,20yr,43,4.199686806131931
3x,20,20yr,44,4.416483926131004
3x,20,20yr,45,4.653247545270276
3x,20,20yr,46,4.89820553023654
3x,20,20yr,47,5.154686206558673
3x,20,20yr,48,5.419108989383802
3x,20,20yr,49,5.694641980265496
3x,20,20yr,50,5.977773570204001
3x,20,20yr,51,6.2653783936371505
3x,20,20yr,52,6.5484025546591065
3x,20,20yr,53,6.860349413612902
3x,20,20yr,54,7.189714520084202
3x,20,20yr,55,7.520335559573899
3x,20,20yr,56,7.861045639091181
3x,20,20yr,57,8.209592079981125
3x,20,20yr,58,8.588305223236251
3x,20,20yr,59,8.983151862779224
3x,20,20yr,60,9.396303877456173
3x,20,20yr,61,9.821287326683786
3x,20,20yr,62,10.25667475686248
3x,20,20yr,63,10.718766994050663
3x,20,20yr,64,11.221292627021057
3x,20,20yr,65,11.764416244479188
3x,20,20yr,66,12.328353174174046
3x,20,20yr,67,12.930502704922832
3x,20,20yr,68,13.552319618669904
3x,20,20yr,69,14.205773710097148
3x,20,20yr,70,14.903839217144684
3x,20,20yr,71,15.68803232325595
3x,20,20yr,72,16.4658470900149
3x,20,20yr,73,17.302567670739005
3x,20,20yr,74,18.250886158404853
3x,20,20yr,75,19.231883176210058
3x,20,20yr,76,20.270752025137423
3x,20,20yr,77,21.357017647508282
3x,20,20yr,78,22.51227591012641
3x,20,20yr,79,23.848051158042917
3x,20,20yr,80,25.30203839690844
3x,20,20yr,81,26.87440142017859
3x,20,20yr,82,28.687808913901836
3x,20,20yr,83,30.647329470663784
3x,20,20yr,84,32.85344337622952
3x,20,20yr,85,35.199846061038286
3x,20,20yr,86,37.89207043083711
3x,20,20yr,87,40.824669009877745
3x,20,20yr,88,44.15808005073743
3x,20,20yr,89,48.00492748080093
3x,20,20yr,90,52.40891846365066
3x,20,20yr,91,57.8062621454491
3x,20,20yr,92,64.14169319693096
3x,20,20yr,93,71.69038812204376
3x,20,20yr,94,81.51114496063464
3x,20,20yr,95,94.45135003707608
3x,20,20yr,96,111.83811416880535
3x,20,20yr,97,138.0899692573003
3x,20,20yr,98,182.6720908021817
3x,20,20yr,99,278.4758193378795
3x,20,20yr,100,7324.737248798978
3x,30,30yr,0,-0.9979893152507355
3x,30,30yr,1,-0.8334826004887789
3x,30,30yr,2,-0.7155430504804634
3x,30,30yr,3,-0.5918010862615684
3x,30,30yr,4,-0.46606437383848853
3x,30,30yr,5,-0.34251278282081976
3x,30,30yr,6,-0.21716286013608
3x,30,30yr,7,-0.08084138622309434
3x,30,30yr,8,0.06327792820559552
3x,30,30yr,9,0.22695256468003122
3x,30,30yr,10,0.38989732623566975
3x,30,30yr,11,0.5640821898252804
3x,30,30yr,12,0.7310147421874833
3x,30,30yr,13,0.9218271706667138
3x,30,30yr,14,1.10781606535497
3x,30,30yr,15,1.3042220840162186
3x,30,30yr,16,1.4975194602004547
3x,30,30yr,17,1.7188593778715329
3x,30,30yr,18,1.9353865993198909
3x,30,30yr,19,2.1625661530898204
3x,30,30yr,20,2.396413502750415
3x,30,30yr,21,2.6410685032227725
3x,30,30yr,22,2.8972757907229596
3x,30,30yr,23,3.1684217859826784
3x,30,30yr,24,3.4387643521210682
3x,30,30yr,25,3.7193441631607778
3x,30,30yr,26,4.007538527952481
3x,30,30yr,27,4.33137655916186
3x,30,30yr,28,4.664486219827969
3x,30,30yr,29,5.002413444718397
3x,30,30yr,30,5.328854200888692
3x,30,30yr,31,5.701916705364959
3x,30,30yr,32,6.102403345975837
3x,30,30yr,33,6.502802460581919
3x,30,30yr,34,6.915242456546591
3x,30,30yr,35,7.356909275984716
3x,30,30yr,36,7.814893272295283
3x,30,30yr,37,8.310219001811799
3x,30,30yr,38,8.833615099833498
3x,30,30yr,39,9.311532301318856
3x,30,30yr,40,9.846649455229018
3x,30,30yr,41,10.436801531362704
3x,30,30yr,42,11.031668921600266
3x,30,30yr,43,11.671159406031416
3x,30,30yr,44,12.345422352179583
3x,30,30yr,45,13.025741717660477
3x,30,30yr,46,13.724809204301783
3x,30,30yr,47,14.448896801479668
3x,30,30yr,48,15.249603897796582
3x,30,30yr,49,16.041817441022083
3x,30,30yr,50,16.89941149800905
3x,30,30yr,51,17.862151617199846
3x,30,30yr,52,18.81245253051077
3x,30,30yr,53,19.84369375482017
3x,30,30yr,54,20.830475337642213
3x,30,30yr,55,21.96859727489938
3x,30,30yr,56,23.148736734047347
3x,30,30yr,57,24.413570337310876
3x,30,30yr,58,25.718096749919184
3x,30,30yr,59,27.14490763702309
3x,30,30yr,60,28.512529584974157
3x,30,30yr,61,30.094696901002674
3x,30,30yr,62,31.71702021246827
3x,30,30yr,63,33.42652263620674
3x,30,30yr,64,35.28453883463676
3x,30,30yr,65,37.31373242470133
3x,30,30yr,66,39.23403177054435
3x,30,30yr,67,41.39560096858728
3x,30,30yr,68,43.76629317318592
3x,30,30yr,69,46.67647057916223
3x,30,30yr,70,49.29556544897274
3x,30,30yr,71,52.202641788829844
3x,30,30yr,72,55.40026995051542
3x,30,30yr,73,58.93936414554523
3x,30,30yr,74,62.752067172026024
3x,30,30yr,75,66.71238720249829
3x,30,30yr,76,71.1923155376838
3x,30,30yr,77,75.76504167803532
3x,30,30yr,78,81.01081184785694
3x,30,30yr,79,86.66092790521917
3x,30,30yr,80,93.05014255522522
3x,30,30yr,81,100.45718780086344
3x,30,30yr,82,108.14479744998089
3x,30,30yr,83,116.93230907395699
3x,30,30yr,84,126.14849921248057
3x,30,30yr,85,137.81772352694077
3x,30,30yr,86,150.3428119082905
3x,30,30yr,87,164.44028513028522
3x,30,30yr,88,180.56783417056357
3x,30,30yr,89,201.66696045405092
3x,30,30yr,90,224.5427011307584
3x,30,30yr,91,252.81565809679716
