etf,year_value,year_name,percentile,return
3x,30,30yr,94,365.7859905514334
3x,30,30yr,95,437.1497388664027
3x,30,30yr,96,538.136521659959
3x,30,30yr,97,695.5965377767093
3x,30,30yr,98,974.6974910513558
3x,30,30yr,99,1659.9107831038755
3x,30,30yr,100,206689.69210945614
70_30,1,1yr,0,-0.5417119848902595
70_30,1,1yr,1,-0.28956344679667567
70_30,1,1yr,2,-0.2562296080688063
70_30,1,1yr,3,-0.23387230661662056
70_30,1,1yr,4,-0.21619146604880918
70_30,1,1yr,5,-0.20169778422120654
70_30,1,1yr,6,-0.1889103686758296
70_30,1,1yr,7,-0.17760116141466847
70_30,1,1yr,8,-0.16722940396812147
70_30,1,1yr,9,-0.15765981290133438
70_30,1,1yr,10,-0.14885497948656953
70_30,1,1yr,11,-0.14036457371836464
70_30,1,1yr,12,-0.13216554645875522
70_30,1,1yr,13,-0.12456313215649543
70_30,1,1yr,14,-0.11719041227993462
70_30,1,1yr,15,-0.11013530250560372
70_30,1,1yr,16,-0.10325642876505803
70_30,1,1yr,17,-0.09659085071432168
70_30,1,1yr,18,-0.09027354401643725
70_30,1,1yr,19,-0.08399869509992763
70_30,1,1yr,20,-0.0778606115439244
70_30,1,1yr,21,-0.07187665599239995
70_30,1,1yr,22,-0.06606411801533899
70_30,1,1yr,23,-0.060311362900829245
70_30,1,1yr,24,-0.05470734850290803
70_30,1,1yr,25,-0.04903668343486353
70_30,1,1yr,26,-0.04354050836319436
70_30,1,1yr,27,-0.03804573992948238
70_30,1,1yr,28,-0.03264325672938891
70_30,1,1yr,29,-0.02740113512819573
70_30,1,1yr,30,-0.022156451439759504
70_30,1,1yr,31,-0.01694784237716178
70_30,1,1yr,32,-0.011716161854532003
70_30,1,1yr,33,-0.0063758673300879695
70_30,1,1yr,34,-0.0012241358049141175
70_30,1,1yr,35,0.003960479623205325
70_30,1,1yr,36,0.009042296233831914
70_30,1,1yr,37,0.014134597267447402
70_30,1,1yr,38,0.019224914045956297
70_30,1,1yr,39,0.024342499257427985
70_30,1,1yr,40,0.02940776082170595
70_30,1,1yr,41,0.034481032549104215
70_30,1,1yr,42,0.03952553732459389
70_30,1,1yr,43,0.04463460785340198
70_30,1,1yr,44,0.04974087246387486
70_30,1,1yr,45,0.0548152411930354
70_30,1,1yr,46,0.06001760713014449
70_30,1,1yr,47,0.06515717399502949
70_30,1,1yr,48,0.0702970859908999
70_30,1,1yr,49,0.07551578735680028
70_30,1,1yr,50,0.08080559268625281
70_30,1,1yr,51,0.086036077226196
70_30,1,1yr,52,0.09132475736775739
70_30,1,1yr,53,0.09663989601086123
70_30,1,1yr,54,0.10191965816122714
70_30,1,1yr,55,0.10736281612862278
70_30,1,1yr,56,0.11284966448581565
70_30,1,1yr,57,0.1184668606550231
70_30,1,1yr,58,0.1239702691143384
70_30,1,1yr,59,0.1295995118857461
70_30,1,1yr,60,0.1352647686097671
70_30,1,1yr,61,0.1411603478611233
70_30,1,1yr,62,0.14712922768564732
70_30,1,1yr,63,0.1531306573541925
70_30,1,1yr,64,0.15921862848109278
70_30,1,1yr,65,0.16535007803521162
70_30,1,1yr,66,0.17169466286803514
70_30,1,1yr,67,0.17808508181851335
70_30,1,1yr,68,0.18462612407337137
70_30,1,1yr,69,0.1911752194845659
70_30,1,1yr,70,0.19798366282748142
70_30,1,1yr,71,0.20482977309759046
70_30,1,1yr,72,0.21195217810922123
70_30,1,1yr,73,0.21936748280971205
70_30,1,1yr,74,0.22687609380826468
70_30,1,1yr,75,0.23454742546174812
70_30,1,1yr,76,0.24250221206637237
70_30,1,1yr,77,0.25078090208683423
70_30,1,1yr,78,0.2591999409506829
70_30,1,1yr,79,0.2679495734468481
70_30,1,1yr,80,0.27712623599278674
70_30,1,1yr,81,0.28670430535229585
70_30,1,1yr,82,0.2965214858371486
70_30,1,1yr,83,0.3069459021070429
70_30,1,1yr,84,0.31775274191634917
70_30,1,1yr,85,0.32915534376064964
70_30,1,1yr,86,0.3413860616827328
70_30,1,1yr,87,0.354333304615988
70_30,1,1yr,88,0.3681397822652439
70_30,1,1yr,89,0.38284341959876417
70_30,1,1yr,90,0.39883891202849087
70_30,1,1yr,91,0.41610732818560914
70_30,1,1yr,92,0.43534897433584496
70_30,1,1yr,93,0.45718471366351626
70_30,1,1yr,94,0.4816883803748514
70_30,1,1yr,95,0.5101341876064932
70_30,1,1yr,96,0.544734464694917
70_30,1,1yr,97,0.589419392137076
70_30,1,1yr,98,0.650533561559684
70_30,1,1yr,99,0.7530767423553836
70_30,1,1yr,100,2.443389291937564
70_30,3,3yr,0,-0.6467988928173136
70_30,3,3yr,1,-0.3743911892267663
70_30,3,3yr,2,-0.3263358759839268
70_30,3,3yr,3,-0.292955393805116
70_30,3,3yr,4,-0.26689401660604006
70_30,3,3yr,5,-0.24437087162532298
70_30,3,3yr,6,-0.22465802842794858
70_30,3,3yr,7,-0.20645505014410886
70_30,3,3yr,8,-0.1897693620322854
70_30,3,3yr,9,-0.1740623705743555
70_30,3,3yr,10,-0.159264234190774
70_30,3,3yr,11,-0.14549859446256602
70_30,3,3yr,12,-0.13226865577787814
70_30,3,3yr,13,-0.11940894615641859
70_30,3,3yr,14,-0.10704270809940694
70_30,3,3yr,15,-0.095082746062191
70_30,3,3yr,16,-0.08341525031318581
70_30,3,3yr,17,-0.07204647039447572
70_30,3,3yr,18,-0.06103081227094735
70_30,3,3yr,19,-0.05008862630701506
70_30,3,3yr,20,-0.03932074430171345
70_30,3,3yr,21,-0.028718015577896452
70_30,3,3yr,22,-0.01835633361125613
70_30,3,3yr,23,-0.008105737123576082
70_30,3,3yr,24,0.0020579309153855516
70_30,3,3yr,25,0.012155213572964223
70_30,3,3yr,26,0.022248382904234025
70_30,3,3yr,27,0.03215372712037788
70_30,3,3yr,28,0.04215081902630709
70_30,3,3yr,29,0.05189162552699033
70_30,3,3yr,30,0.0617077130134186
70_30,3,3yr,31,0.07164426465929667
70_30,3,3yr,32,0.08140556557342143
70_30,3,3yr,33,0.09110890619919898
70_30,3,3yr,34,0.10089681815408817
70_30,3,3yr,35,0.11058130464775127
70_30,3,3yr,36,0.12022201923778611
70_30,3,3yr,37,0.12984792848596702
70_30,3,3yr,38,0.13951315527933442
70_30,3,3yr,39,0.14926819353079465
70_30,3,3yr,40,0.15911955838902198
70_30,3,3yr,41,0.16881820586595786
70_30,3,3yr,42,0.17856828758756468
70_30,3,3yr,43,0.18861436355609246
70_30,3,3yr,44,0.19873195769174756
70_30,3,3yr,45,0.20907250079127743
70_30,3,3yr,46,0.21928356736445992
70_30,3,3yr,47,0.22956301935757495
70_30,3,3yr,48,0.23999939847191482
70_30,3,3yr,49,0.25065363404990215
70_30,3,3yr,50,0.2614818102584915
70_30,3,3yr,51,0.2721759920121441
70_30,3,3yr,52,0.28334405002834256
70_30,3,3yr,53,0.2944996650426419
70_30,3,3yr,54,0.30566640117379673
70_30,3,3yr,55,0.31689966111524615
70_30,3,3yr,56,0.32837216231183974
70_30,3,3yr,57,0.3399826543855161
70_30,3,3yr,58,0.3518832866189759
70_30,3,3yr,59,0.3639346719224953
70_30,3,3yr,60,0.37632052714859654
70_30,3,3yr,61,0.38897766321722066
70_30,3,3yr,62,0.40178227076465733
70_30,3,3yr,63,0.4146174423180442
70_30,3,3yr,64,0.4280882424011987
70_30,3,3yr,65,0.442011674662699
70_30,3,3yr,66,0.45601756349395034
70_30,3,3yr,67,0.47034674476561783
70_30,3,3yr,68,0.4850993850187353
70_30,3,3yr,69,0.5001832676993946
70_30,3,3yr,70,0.5157708556301838
70_30,3,3yr,71,0.5316336515349485
70_30,3,3yr,72,0.5478914260672955
70_30,3,3yr,73,0.5644433517067345
70_30,3,3yr,74,0.5819144175430939
70_30,3,3yr,75,0.6003617769099976
70_30,3,3yr,76,0.6189098591034374
70_30,3,3yr,77,0.638617198999019
70_30,3,3yr,78,0.6590135413550448
70_30,3,3yr,79,0.6800914788437111
70_30,3,3yr,80,0.7024182022266239
70_30,3,3yr,81,0.7255897320753586
70_30,3,3yr,82,0.7496867239179599
70_30,3,3yr,83,0.7755308065490153
70_30,3,3yr,84,0.8025594840816773
70_30,3,3yr,85,0.8319975129271162
70_30,3,3yr,86,0.8631118162886262
70_30,3,3yr,87,0.8968715230868791
70_30,3,3yr,88,0.9326382872790843
70_30,3,3yr,89,0.9714723971061046
70_30,3,3yr,90,1.0141376781373839
70_30,3,3yr,91,1.061548210401849
70_30,3,3yr,92,1.1149043109619823
70_30,3,3yr,93,1.1753304580811985
70_30,3,3yr,94,1.2447507049553543
70_30,3,3yr,95,1.3280174407300718
70_30,3,3yr,96,1.4304993674595865
70_30,3,3yr,97,1.5660413181802306
70_30,3,3yr,98,1.7591641193058858
70_30,3,3yr,99,2.111223121591938
70_30,3,3yr,100,11.782758061137606
70_30,5,5yr,0,-0.6992124697089176
70_30,5,5yr,1,-0.3939782856938816
70_30,5,5yr,2,-0.3356104309005027
70_30,5,5yr,3,-0.2954640009432299
70_30,5,5yr,4,-0.2624325403182651
70_30,5,5yr,5,-0.23372936117889342
70_30,5,5yr,6,-0.20838282931301177
70_30,5,5yr,7,-0.18512387033997574
70_30,5,5yr,8,-0.16375965032344084
70_30,5,5yr,9,-0.14387561697090556
70_30,5,5yr,10,-0.12486101885392815
70_30,5,5yr,11,-0.106469515283859
70_30,5,5yr,12,-0.08878121496339439
70_30,5,5yr,13,-0.0716709086711119
70_30,5,5yr,14,-0.05492336384893833
70_30,5,5yr,15,-0.038980984733524904
70_30,5,5yr,16,-0.023157585019502117
70_30,5,5yr,17,-0.008019036232798676
70_30,5,5yr,18,0.006945717958011355
70_30,5,5yr,19,0.02196223741786371
70_30,5,5yr,20,0.03653240083505239
70_30,5,5yr,21,0.051232638267706195
70_30,5,5yr,22,0.06558819900883393
70_30,5,5yr,23,0.08019217796696526
70_30,5,5yr,24,0.09458484862573147
70_30,5,5yr,25,0.10851221529034984
70_30,5,5yr,26,0.12255934373263005
70_30,5,5yr,27,0.1364920052041262
70_30,5,5yr,28,0.15038202388196611
70_30,5,5yr,29,0.16443997862857795
70_30,5,5yr,30,0.17848342051448846
70_30,5,5yr,31,0.19226782509311058
70_30,5,5yr,32,0.20614383563837
70_30,5,5yr,33,0.22010468888541976
70_30,5,5yr,34,0.23417240563419744
70_30,5,5yr,35,0.24807151107752903
70_30,5,5yr,36,0.2622825975298461
70_30,5,5yr,37,0.2766942715025388
70_30,5,5yr,38,0.29089514756971036
70_30,5,5yr,39,0.30531303601843796
70_30,5,5yr,40,0.31982669602074965
70_30,5,5yr,41,0.3345185364625693
70_30,5,5yr,42,0.3492623655219527
70_30,5,5yr,43,0.36443624424218973
70_30,5,5yr,44,0.37949267670650194
70_30,5,5yr,45,0.3947058808968688
70_30,5,5yr,46,0.4101281404750775
70_30,5,5yr,47,0.42575344898600376
70_30,5,5yr,48,0.4416100471251454
70_30,5,5yr,49,0.45762619015694456
70_30,5,5yr,50,0.4737582364147911
70_30,5,5yr,51,0.4902205424590131
70_30,5,5yr,52,0.5068646105455826
70_30,5,5yr,53,0.5241015892631636
70_30,5,5yr,54,0.5415231023933148
70_30,5,5yr,55,0.5591704854717865
70_30,5,5yr,56,0.5770250859938273
70_30,5,5yr,57,0.5954544175485958
70_30,5,5yr,58,0.6141474970060681
70_30,5,5yr,59,0.6332318673491709
70_30,5,5yr,60,0.652509335174621
70_30,5,5yr,61,0.6726422831132515
70_30,5,5yr,62,0.6932146254458442
70_30,5,5yr,63,0.7137621053887753
70_30,5,5yr,64,0.7349112330117216
70_30,5,5yr,65,0.7570268852068727
70_30,5,5yr,66,0.7797071189695377
70_30,5,5yr,67,0.8027216898627333
70_30,5,5yr,68,0.8268596522748184
70_30,5,5yr,69,0.8513196707313304
70_30,5,5yr,70,0.8770765629412041
70_30,5,5yr,71,0.9034695338993979
70_30,5,5yr,72,0.9307020555554025
70_30,5,5yr,73,0.9587503118105201
70_30,5,5yr,74,0.9879606261177198
70_30,5,5yr,75,1.0185344248044337
70_30,5,5yr,76,1.0503572184564616
70_30,5,5yr,77,1.0836208165712842
70_30,5,5yr,78,1.1180147000746534
70_30,5,5yr,79,1.1546558706278647
70_30,5,5yr,80,1.1932291000729107
70_30,5,5yr,81,1.233404876262507
70_30,5,5yr,82,1.2770138994764955
70_30,5,5yr,83,1.322187769242647
70_30,5,5yr,84,1.3707035547887028
70_30,5,5yr,85,1.4214469436203565
70_30,5,5yr,86,1.4777543121388061
70_30,5,5yr,87,1.537425483875141
70_30,5,5yr,88,1.6021383868536454
70_30,5,5yr,89,1.673510940781745
70_30,5,5yr,90,1.7539305191349588
70_30,5,5yr,91,1.842114960851942
70_30,5,5yr,92,1.9425989589026376
70_30,5,5yr,93,2.059218833640508
70_30,5,5yr,94,2.1933287732413365
70_30,5,5yr,95,2.360155263534471
70_30,5,5yr,96,2.569918331827302
70_30,5,5yr,97,2.8474290479547975
70_30,5,5yr,98,3.2590861727663505
70_30,5,5yr,99,4.013803572859665
70_30,5,5yr,100,38.720750047722895
70_30,10,10yr,0,-0.7673432301132292
70_30,10,10yr,1,-0.36089233446746494
70_30,10,10yr,2,-0.27714405964597927
70_30,10,10yr,3,-0.2183562475940933
70_30,10,10yr,4,-0.16955940683330026
70_30,10,10yr,5,-0.12655577207998275
70_30,10,10yr,6,-0.08781256725176763
70_30,10,10yr,7,-0.051933543401713245
70_30,10,10yr,8,-0.018708166092088252
70_30,10,10yr,9,0.013742050840199777
70_30,10,10yr,10,0.04515837761227129
70_30,10,10yr,11,0.07522739702813905
70_30,10,10yr,12,0.10366000475345077
70_30,10,10yr,13,0.13155714661199885
70_30,10,10yr,14,0.1595320645094323
70_30,10,10yr,15,0.1867957544536146
70_30,10,10yr,16,0.21389217182004538
70_30,10,10yr,17,0.2407104073621206
70_30,10,10yr,18,0.2670348558637865
70_30,10,10yr,19,0.2935804680370849
70_30,10,10yr,20,0.3194743683969545
70_30,10,10yr,21,0.3451512612214864
70_30,10,10yr,22,0.37081283425174805
70_30,10,10yr,23,0.396923048024494
70_30,10,10yr,24,0.42267226732349394
70_30,10,10yr,25,0.44863115125448405
70_30,10,10yr,26,0.4744016917670777
70_30,10,10yr,27,0.5004040220818452
70_30,10,10yr,28,0.526279804046418
70_30,10,10yr,29,0.552260515203651
70_30,10,10yr,30,0.5788366102621996
70_30,10,10yr,31,0.6052996642998828
70_30,10,10yr,32,0.632032688595949
70_30,10,10yr,33,0.6591267949118155
70_30,10,10yr,34,0.6863855795670849
70_30,10,10yr,35,0.7137922766168
70_30,10,10yr,36,0.7418677985645677
70_30,10,10yr,37,0.7701958246500588
70_30,10,10yr,38,0.7988253327202983
70_30,10,10yr,39,0.8279155449571105
70_30,10,10yr,40,0.8570410679642053
70_30,10,10yr,41,0.88702635050551
70_30,10,10yr,42,0.9178032819715317
70_30,10,10yr,43,0.9484852756339708
70_30,10,10yr,44,0.9796938746194588
70_30,10,10yr,45,1.011457266384687
70_30,10,10yr,46,1.0440168968890755
70_30,10,10yr,47,1.076820090660231
70_30,10,10yr,48,1.1107884853024477
70_30,10,10yr,49,1.1451712184561509
70_30,10,10yr,50,1.1803572865221137
70_30,10,10yr,51,1.2158228555014536
70_30,10,10yr,52,1.2524973604651455
70_30,10,10yr,53,1.289812398509191
70_30,10,10yr,54,1.3284151050975526
70_30,10,10yr,55,1.3683651244014017
70_30,10,10yr,56,1.409055078676693
70_30,10,10yr,57,1.4507389400091586
70_30,10,10yr,58,1.493285430386253
70_30,10,10yr,59,1.5368459003775636
70_30,10,10yr,60,1.5814298724830251
70_30,10,10yr,61,1.6279841157065016
70_30,10,10yr,62,1.6759716014069066
70_30,10,10yr,63,1.7263344435129082
70_30,10,10yr,64,1.7774931097485505
70_30,10,10yr,65,1.8297147007537777
70_30,10,10yr,66,1.8842379725315936
70_30,10,10yr,67,1.9408246334048371
70_30,10,10yr,68,1.9994279819967171
70_30,10,10yr,69,2.0608140030929976
70_30,10,10yr,70,2.1249126310194413
70_30,10,10yr,71,2.1903556256173857
70_30,10,10yr,72,2.2597483997233936
70_30,10,10yr,73,2.3323892411134413
70_30,10,10yr,74,2.4073936402543596
70_30,10,10yr,75,2.486562757878521
70_30,10,10yr,76,2.5705047655233133
70_30,10,10yr,77,2.658237180380447
70_30,10,10yr,78,2.751002067814347
70_30,10,10yr,79,2.8488303217140074
70_30,10,10yr,80,2.953928531411681
70_30,10,10yr,81,3.0671942540357566
70_30,10,10yr,82,3.1865362644672715
70_30,10,10yr,83,3.3165906838895074
70_30,10,10yr,84,3.457127978304614
70_30,10,10yr,85,3.6096137171389655
70_30,10,10yr,86,3.7761161411245014
70_30,10,10yr,87,3.9544704564520936
70_30,10,10yr,88,4.154620858095329
70_30,10,10yr,89,4.373897777359598
70_30,10,10yr,90,4.627902084723001
70_30,10,10yr,91,4.9108200185341015
70_30,10,10yr,92,5.245547747884698
70_30,10,10yr,93,5.643960834874067
70_30,10,10yr,94,6.1073887257603205
70_30,10,10yr,95,6.691772876500535
70_30,10,10yr,96,7.451844529099254
70_30,10,10yr,97,8.50432076545674
70_30,10,10yr,98,10.144689000506824
70_30,10,10yr,99,13.380869907768563
70_30,10,10yr,100,197.4616141571179
70_30,15,15yr,0,-0.792631885721113
70_30,15,15yr,1,-0.2713813294941379
70_30,15,15yr,2,-0.15750849115816945
70_30,15,15yr,3,-0.07346791469426647
70_30,15,15yr,4,-0.0045562206378221
70_30,15,15yr,5,0.05623132219597382
70_30,15,15yr,6,0.11222551491493979
70_30,15,15yr,7,0.1653313293868844
70_30,15,15yr,8,0.21599148735235812
70_30,15,15yr,9,0.2640573782474537
70_30,15,15yr,10,0.3098778817416194
70_30,15,15yr,11,0.3547969228212262
70_30,15,15yr,12,0.3984644740512189
70_30,15,15yr,13,0.44177988151954545
70_30,15,15yr,14,0.48419741428823576
70_30,15,15yr,15,0.5263880559569669
70_30,15,15yr,16,0.5678304210792082
70_30,15,15yr,17,0.6098926439338918
70_30,15,15yr,18,0.6514725354961414
70_30,15,15yr,19,0.6922866345380702
70_30,15,15yr,20,0.7334191080103385
70_30,15,15yr,21,0.7745355037638674
70_30,15,15yr,22,0.8158923460276617
70_30,15,15yr,23,0.8577502177692273
70_30,15,15yr,24,0.8994609137483053
70_30,15,15yr,25,0.9419267299256355
70_30,15,15yr,26,0.9851560117442755
70_30,15,15yr,27,1.0285599049273264
70_30,15,15yr,28,1.071583909234698
70_30,15,15yr,29,1.1149437969506109
70_30,15,15yr,30,1.1601422311801768
70_30,15,15yr,31,1.2054875397291334
70_30,15,15yr,32,1.2513927279674077
70_30,15,15yr,33,1.2978691120040007
70_30,15,15yr,34,1.3444251180002618
70_30,15,15yr,35,1.3926945362802015
70_30,15,15yr,36,1.4414608512283156
70_30,15,15yr,37,1.4908633685690358
70_30,15,15yr,38,1.541242640221454
70_30,15,15yr,39,1.5936678027789268
70_30,15,15yr,40,1.6467447222063667
70_30,15,15yr,41,1.6999733275299829
70_30,15,15yr,42,1.7548105669511886
70_30,15,15yr,43,1.8104978404728578
70_30,15,15yr,44,1.8674135303875252
70_30,15,15yr,45,1.9259352417561457
70_30,15,15yr,46,1.9859483305723729
70_30,15,15yr,47,2.047080442303805
70_30,15,15yr,48,2.109217010483024
70_30,15,15yr,49,2.1737899173472046
70_30,15,15yr,50,2.2399565652762776
70_30,15,15yr,51,2.307596333700175
70_30,15,15yr,52,2.3781130428301775
70_30,15,15yr,53,2.450522559983569
70_30,15,15yr,54,2.524290135816779
70_30,15,15yr,55,2.60097247536653
70_30,15,15yr,56,2.68011082564187
70_30,15,15yr,57,2.760879871182059
70_30,15,15yr,58,2.843872006182197
70_30,15,15yr,59,2.929514452414402
70_30,15,15yr,60,3.019487582103574
70_30,15,15yr,61,3.112592762542335
70_30,15,15yr,62,3.2098402022537713
70_30,15,15yr,63,3.309050820536239
70_30,15,15yr,64,3.4118431943906415
70_30,15,15yr,65,3.519973088659818
70_30,15,15yr,66,3.6319152542014734
70_30,15,15yr,67,3.7478730273611696
70_30,15,15yr,68,3.8711887350973466
70_30,15,15yr,69,3.9973856563497305
70_30,15,15yr,70,4.1318956412743155
70_30,15,15yr,71,4.274369656114817
70_30,15,15yr,72,4.4217116852208616
70_30,15,15yr,73,4.579104744995126
70_30,15,15yr,74,4.746218315995534
70_30,15,15yr,75,4.917969428897845
70_30,15,15yr,76,5.100400831007098
70_30,15,15yr,77,5.296396633903478
70_30,15,15yr,78,5.505406299567648
70_30,15,15yr,79,5.727368073297317
70_30,15,15yr,80,5.973344896041262
70_30,15,15yr,81,6.229436894247842
70_30,15,15yr,82,6.511669008428818
70_30,15,15yr,83,6.814696596486042
70_30,15,15yr,84,7.137783665201038
70_30,15,15yr,85,7.504662096101696
70_30,15,15yr,86,7.906087070592626
70_30,15,15yr,87,8.344438470713317
70_30,15,15yr,88,8.842827501790607
70_30,15,15yr,89,9.412132921999975
70_30,15,15yr,90,10.056635565251758
70_30,15,15yr,91,10.793725385927281
70_30,15,15yr,92,11.66067918520953
70_30,15,15yr,93,12.703616299379497
70_30,15,15yr,94,13.987598318964796
70_30,15,15yr,95,15.582196338202433
70_30,15,15yr,96,17.75516277011384
70_30,15,15yr,97,20.808948195475395
70_30,15,15yr,98,25.82776355573512
70_30,15,15yr,99,36.483377025724934
70_30,15,15yr,100,635.3344471491445
70_30,20,20yr,0,-0.8513010520842033
70_30,20,20yr,1,-0.13721276210083355
70_30,20,20yr,2,0.016386370470721695
70_30,20,20yr,3,0.13158802215795087
70_30,20,20yr,4,0.22816931229690637
70_30,20,20yr,5,0.3148712758953057
70_30,20,20yr,6,0.395367642831598
70_30,20,20yr,7,0.470311320211908
70_30,20,20yr,8,0.5417245507872213
70_30,20,20yr,9,0.6120906435996132
70_30,20,20yr,10,0.679751724149438
70_30,20,20yr,11,0.7463367538188754
70_30,20,20yr,12,0.8109620700517448
70_30,20,20yr,13,0.8734669881573666
70_30,20,20yr,14,0.9370275630268312
70_30,20,20yr,15,1.0003173225552935
70_30,20,20yr,16,1.0642381294587229
70_30,20,20yr,17,1.127111269095936
70_30,20,20yr,18,1.1898107795366393
70_30,20,20yr,19,1.2526087934890853
70_30,20,20yr,20,1.316393360177712
70_30,20,20yr,21,1.380133096251566
70_30,20,20yr,22,1.4448297711809635
70_30,20,20yr,23,1.510400667583742
70_30,20,20yr,24,1.5774868781709805
70_30,20,20yr,25,1.6453689570142949
70_30,20,20yr,26,1.7130718419675035
70_30,20,20yr,27,1.783476978212608
70_30,20,20yr,28,1.8532808275834367
70_30,20,20yr,29,1.9250091702988188
70_30,20,20yr,30,1.9969765463717
70_30,20,20yr,31,2.0709555619619686
70_30,20,20yr,32,2.1467852032811727
70_30,20,20yr,33,2.2225689509514104
70_30,20,20yr,34,2.301086661386111
70_30,20,20yr,35,2.380638492737855
70_30,20,20yr,36,2.4630509009703703
70_30,20,20yr,37,2.5457470051493556
70_30,20,20yr,38,2.6298474434537136
70_30,20,20yr,39,2.7157746655485555
70_30,20,20yr,40,2.8045459177883045
70_30,20,20yr,41,2.894763447703272
70_30,20,20yr,42,2.988642900353821
70_30,20,20yr,43,3.0837901462130466
70_30,20,20yr,44,3.1810274591990195
70_30,20,20yr,45,3.2805072694915993
70_30,20,20yr,46,3.3833909732069243
70_30,20,20yr,47,3.490157309048579
70_30,20,20yr,48,3.6010835946440727
70_30,20,20yr,49,3.7134450212462236
70_30,20,20yr,50,3.8305314997892586
70_30,20,20yr,51,3.950489611671469
70_30,20,20yr,52,4.07631311124021
70_30,20,20yr,53,4.204246367492665
70_30,20,20yr,54,4.337604751495103
70_30,20,20yr,55,4.475148420215827
70_30,20,20yr,56,4.616158799159244
70_30,20,20yr,57,4.763875579881121
70_30,20,20yr,58,4.918322053831853
70_30,20,20yr,59,5.074996664131328
70_30,20,20yr,60,5.242528885832362
70_30,20,20yr,61,5.416246176623396
70_30,20,20yr,62,5.595755731190305
70_30,20,20yr,63,5.7869323747251284
70_30,20,20yr,64,5.984188803061423
70_30,20,20yr,65,6.19145760672966
70_30,20,20yr,66,6.407877508901759
70_30,20,20yr,67,6.635623647604385
70_30,20,20yr,68,6.877628683861609
70_30,20,20yr,69,7.1276630784862345
70_30,20,20yr,70,7.395951596289902
70_30,20,20yr,71,7.675266200319352
70_30,20,20yr,72,7.967218864798591
70_30,20,20yr,73,8.27977598323354
70_30,20,20yr,74,8.607277797905589
70_30,20,20yr,75,8.964667302907987
70_30,20,20yr,76,9.342351911440112
70_30,20,20yr,77,9.751368135564194
70_30,20,20yr,78,10.191200797541557
70_30,20,20yr,79,10.658770334777756
70_30,20,20yr,80,11.167204484905078
70_30,20,20yr,81,11.717210303700007
70_30,20,20yr,82,12.33138138875716
70_30,20,20yr,83,12.997958486166759
70_30,20,20yr,84,13.714902001205264
70_30,20,20yr,85,14.51947150218996
70_30,20,20yr,86,15.40927488286578
70_30,20,20yr,87,16.40621134304997
70_30,20,20yr,88,17.53512643488493
70_30,20,20yr,89,18.832570271034054
70_30,20,20yr,90,20.31346173932657
70_30,20,20yr,91,22.06920867914144
70_30,20,20yr,92,24.172703778635356
70_30,20,20yr,93,26.65969007685369
70_30,20,20yr,94,29.860163281441142
70_30,20,20yr,95,33.95153197887297
70_30,20,20yr,96,39.61118323526563
70_30,20,20yr,97,47.87929158385188
70_30,20,20yr,98,61.75278909275427
70_30,20,20yr,99,92.44360608247328
70_30,20,20yr,100,3678.6548048675136
70_30,30,30yr,0,-0.7195646590266851
70_30,30,30yr,1,0.2826311471143342
70_30,30,30yr,2,0.5628968508555222
70_30,30,30yr,3,0.7740099955490299
70_30,30,30yr,4,0.9573248364188816
70_30,30,30yr,5,1.126747057775218
70_30,30,30yr,6,1.2870911616574876
70_30,30,30yr,7,1.4401326025829435
70_30,30,30yr,8,1.587357938336001
70_30,30,30yr,9,1.7302094500755913
70_30,30,30yr,10,1.8690113806660753
70_30,30,30yr,11,2.0081564966557255
70_30,30,30yr,12,2.1446700754586625
70_30,30,30yr,13,2.2817093504229695
70_30,30,30yr,14,2.4178227048615355
70_30,30,30yr,15,2.552804184969862
70_30,30,30yr,16,2.6910598307771334
70_30,30,30yr,17,2.831536077702481
70_30,30,30yr,18,2.9744155018639975
70_30,30,30yr,19,3.118532486302551
70_30,30,30yr,20,3.2630464002248747
70_30,30,30yr,21,3.410472715314215
70_30,30,30yr,22,3.5606025454126193
70_30,30,30yr,23,3.712724612023678
70_30,30,30yr,24,3.8657215214972194
70_30,30,30yr,25,4.024369940277894
70_30,30,30yr,26,4.184426310291791
70_30,30,30yr,27,4.350164447953587
70_30,30,30yr,28,4.518476688249611
70_30,30,30yr,29,4.691455286269942
70_30,30,30yr,30,4.8746337897531475
70_30,30,30yr,31,5.060287559765852
70_30,30,30yr,32,5.24731577661587
70_30,30,30yr,33,5.4450437110291166
70_30,30,30yr,34,5.6485818318390795
70_30,30,30yr,35,5.854244241278558
70_30,30,30yr,36,6.066947653655979
70_30,30,30yr,37,6.284920391703578
70_30,30,30yr,38,6.511811230396203
70_30,30,30yr,39,6.744562016669056
70_30,30,30yr,40,6.9839575088924395
70_30,30,30yr,41,7.231300753860886
70_30,30,30yr,42,7.48578577773486
70_30,30,30yr,43,7.750407884873937
70_30,30,30yr,44,8.0196499113622
70_30,30,30yr,45,8.302951494389248
70_30,30,30yr,46,8.596482267229645
70_30,30,30yr,47,8.901597989260406
70_30,30,30yr,48,9.220904047418916
70_30,30,30yr,49,9.551015038633858
70_30,30,30yr,50,9.889012729054754
70_30,30,30yr,51,10.242717602704552
70_30,30,30yr,52,10.616648198279542
70_30,30,30yr,53,10.995440835936208
70_30,30,30yr,54,11.399771354034549
70_30,30,30yr,55,11.819170393264196
70_30,30,30yr,56,12.255800352665805
70_30,30,30yr,57,12.714384716514047
